|job_href|job_title|employer|city|salary|schedule|conditions|responsibilities|education|experience|requirements|placement|job_views_value|job_simple_dis_sec
138|https://joblab.ru/vac11168581.html|Менеджер по работе с клиентами в онлайн-школу макраме (удаленно)|JCat|Нижний Новгород|от 55 000 руб.|Полный рабочий день|"Приветствуем Вас, наш кандидат, Мы - команда онлайн-школы макраме ""Zacramaschool""., Наша школа входит в ТОП-3 школ по макраме. За несколько лет работы мы выпустили более 1000 учеников по всему миру и продолжаем увеличивать обороты., Наша цель - создать лучшую онлайн-школу современного макраме., Сейчас мы ищем энергичного и целеустремленного менеджера по продажам, который будет заниматься звонками и перепиской с клиентами с целью продажи наших курсов., Условия:, Работа полностью удаленно / inhome / home office, НЕ ПОДРАБОТКА, полная занятость, График работы: 5/2 по 8 часов, с плавающими выходными (не обязательно Сб и Вс), Заработная плата от 55 000руб. (оклад 15т.руб. + % от продаж), БЕЗ поиска клиентов. БЕЗ холодных звонков, Экологичные продажи, CRM-система с подключенной качественной телефонией., Требования:, Опыт работы в продажах от 1 года (желательно), Дисциплинированность, готовность работать без лишних напоминаний и постоянного контроля, Грамотная устная и письменная речь, Уверенный пользователь ПК, Наличие гарнитуры (наушники с микрофоном), Прохождение обучения и стажировки., Обязанности:, Быстро принимать и обрабатывать входящие заявки, Выявлять потребности и презентовать под них подходящую программу, Работать с клиентской базой (физические лица, которые регистрировались на вебинар), Контролировать поступления денежных средств от клиентов, Предоставлять отчеты по выполнению планов и поставленных задач РОПу., Если любите деньги и продажи, интересуетесь макраме, и готовы стать частью нашей истории, скорее откликайтесь. Мы будем рады рассмотреть вашу кандидатуру"||Среднее|От 2 лет||17.10.2023 22:02:00|20|
139|https://joblab.ru/vac11168674.html|Менеджер по продажам|JCat|Домодедово|от 80 000 руб.|Полный рабочий день|Мы предлагаем:, Оклад от 80 000 руб. + бонусы (по результатам собеседования в зависимости от опыта), Официальное трудоустройство, в соответствии с ТК РФ, Место работы - г. Домодедово, дер. Ильинское (дер. Одинцово, д 65), График работы - 5/2, пн-пт - 08:30/9:00-17:00/17:30, Корпоративные обеды, От Вас:, Опыт работы с Федеральными сетями будет преимуществом, Умение вести ПЕРЕГОВОРЫ, Умение грамотно писать и говорить, Высокий уровень ответственности и самостоятельности, Ваши задачи:, Развитие партнерских отношений с Федеральными сетями (Х-5, Ашан, Дикси, Магнолия и т.д.), Подготовка и проведение переговоров , Подготовка презентаций продукции, Расчет финансовой эффективности сотрудничества и проведения маркетинговых мероприятий, Согласование с клиентами коммерческих условий, Отслеживание своевременности поставок и оплат, Разработка и реализация маркетинговых мероприятий, Мониторинг конкурентов, Разработка и согласование маркетинговых бюджетов||Среднее|От 3 лет||17.10.2023 22:02:00|19|
140|https://joblab.ru/vac11169998.html|Помощник инженера-технолога|JCat|Валдай|от 25 000 руб.|Полный рабочий день|||Среднее|Не требуется||17.10.2023 22:02:00|12|
141|https://joblab.ru/vac11170034.html|Менеджер по продажам|JCat|Москва|120 000 — 200 000 руб.|Полный рабочий день|||Среднее|От 3 лет||17.10.2023 22:02:00|25|
142|https://joblab.ru/vac11170041.html|Менеджер по продажам|JCat|Москва|40 000 — 80 000 руб.|Полный рабочий день|О компании:, Наша компания Save Car находится на рынке с 2008 года. Занимаемся продажей автоаксессуаров и автокрепежа., Наша команда расширяется, и мы ищем специалиста по продажам., Условия:, Полная зaнятocть, Гpaфик paботы с 9 до 18, Заработная плата 2 раза в месяц., Требования:, Навыки делового ведения переговоров, письма и речи, Сопровождение и закрытие сделок с клиентами, Ищем ответственного и самостоятельного сотрудника, Знание ПК на базе активного пользователя, Знание программ Microsoft office, Знание автомобильных технических характеристик будет преимуществом, Опыт прямых продаж приветствуется., Обязанности:, Выстраивать взаимодействие как с существующими клиентами, так и привлекать новых, Выявлять потребности клиентов, консультировать по продукции, Заключать договора, контролировать оплаты и отгрузки.||Среднее|От 1 года||17.10.2023 22:02:00|20|
143|https://joblab.ru/vac10704923.html|Менеджер поддержки|Галютин Г.В.|Москва|По договоренности|Удаленная работа|Предлагаем вакансию менеджера поддержки в компании Яндекс в удаленном режиме. , Условия: , работа на дому на своем оборудовании (компьютер или ноутбук), оформление по ТК РФ, график 2/2/3 (день/ночь на выбор. Уточнение по графику: на одной неделе: ПН, ВТ - рабочие, СР, ЧТ - выходные, ПТ, СБ, ВС - рабочие, на второй неделе наоборот: ПН, ВТ - выходные, СР, ЧТ - рабочие, ПТ, СБ, ВС - выходные)., удаленное оплачиваемое обучение,, тренинги., отличную команду руководителей и наставников, возможность карьерного роста и развития, возможность самостоятельно влиять на свой доход.|Что предстоит делать:, работать с клиентами или партнерами для решения разнообразных ситуаций -общаться с ними в чатах, либо совершать звонки по их обращениям, развивать процессы и инструменты для улучшения качества сервиса Яндекс. Такси.|Среднее|Не требуется|работа на дому на своем оборудовании: компьютер или ноутбук|17.10.2023 22:00:00|1434|
144|https://joblab.ru/vac10705247.html|Менеджер поддержки|Галютин Г.В.|Дубна|По договоренности|Удаленная работа|Предлагаем вакансию менеджера поддержки в компании Яндекс в удаленном режиме. , Условия: , работа на дому на своем оборудовании (компьютер или ноутбук), оформление по ТК РФ, график 2/2/3 (день/ночь на выбор. Уточнение по графику: на одной неделе: ПН, ВТ - рабочие, СР, ЧТ - выходные, ПТ, СБ, ВС - рабочие, на второй неделе наоборот: ПН, ВТ - выходные, СР, ЧТ - рабочие, ПТ, СБ, ВС - выходные)., удаленное оплачиваемое обучение,, тренинги., отличную команду руководителей и наставников, возможность карьерного роста и развития, возможность самостоятельно влиять на свой доход.|Что предстоит делать:, работать с клиентами или партнерами для решения разнообразных ситуаций -общаться с ними в чатах, либо совершать звонки по их обращениям, развивать процессы и инструменты для улучшения качества сервиса Яндекс. Такси.|Среднее|Не требуется|работа на дому на своем оборудовании: компьютер или ноутбук|17.10.2023 22:00:00|785|
145|https://joblab.ru/vac8139467.html|Оператор call-центра (на дому)|"ООО ""Ведисофт"""|Москва|По договоренности|Удаленная работа|Онлайн сервис Телефонистка - это контакт-центр №1 в России для малого бизнеса. Наш сервис обслуживает только небольшие компании, помогая им отвечать на входящие звонки. , В свою команду мы ищем оператора, который сможет добросовестно, приветливо и грамотно обрабатывать входящие звонки по сценарию., Мы предлагаем:, Заработная плата 200р.ч., Работа из дома., График работы 5/2 (8 ч.)|Обязанности:, Отвечать на входящие звонки по скрипту. Звонки будут поступать от разных компаний, но скрипты однообразные и несложные., Грамотно и быстро фиксировать результат разговора., Как можно быстрее поднимать трубку при поступлении очередного входящего звонка., Как выглядит рабочий процесс:, У оператора на компьютере установлен программный телефон, На телефон регулярно поступают входящие звонки, При поступлении входящего звонка открывается карточка со скриптом разговора. Скрипт несложный. Заучивать скрипт не надо., Оператор отвечает по скрипту, во время разговора фиксирует информацию от звоняшего человека.|Среднее|От 1 года|От кандидата мы ждем:, Опыт работы в колл-центрах., Грамотную речь, четкое произношение, Вежливость и искреннее желание помочь звонящим людям, Опыт работы с компьютером, Плюсом будет:, Опыт работы оператором из дома, Наличие дома хорошего интернета и тихого места, Опыт наставничества|17.10.2023 20:39:00|484|
146|https://joblab.ru/vac10349404.html|Php-разработчик|"ООО ""Ведисофт"""|Екатеринбург|до 180 000 руб.|Удаленная работа|"Ведисофт - №1 по количеству внедрений SugarCRM в России (SugarCRM - самая популярная в мире CRM-система с открытым кодом)., Мы будем рады принять в свои ряды PHP-программиста, который хочет решать сложные, интересные и разнообразные задачи, связанные с большими нагрузками, скоростью и нетривиальной логикой., За вашу отличную работу мы предлагаем:, Уникальные для Екатеринбурга по своей сложности и разнообразию задачи: если хочется ""поразмять"" голову - вам у нас будет интересно!, Офис в самом центре города - район ТРЦ Гринвич, Свободный график, 40-часовая рабочая неделя (возможно удаленная работа), Индивидуальная программа личного развития, прозрачная лестница зарплаты"|Чем предстоит заниматься:, Участие в разработке CRM систем для компаний от 30 до 2000 сотрудников. Никакой 1С не вытянет такую нагрузку, а наш SugarCRM - может!, Разработка самостоятельных модулей для системы, в том числе для международного маркет-плэйса SugarCRM|Среднее специальное|От 2 лет|Что мы ждем от вас:, Отличное знание PHP, Понимание загадочных слов ООП, MVC и практика использования, Отличное знание SQL, опыт оптимизации запросов, Желание писать красивый код по стандартам компании, Получать удовольствие от создания приложений, которые приносят людям реальную пользу, Опыт-опыту рознь, но год PHP-разработки за плечами у вас обязательно должны быть (достойный фриланс также за опыт считается)|17.10.2023 20:39:00|1058|
147|https://joblab.ru/vac10770724.html|Junior-разработчик на PHP|"ООО ""Ведисофт"""|Екатеринбург|25 000 — 70 000 руб.|Гибкий график|"За вашу отличную работу мы предлагаем:, Учебный проект на 1-2 месяца с опытным и терпеливым наставником. На время выполнения проекта выплачивается стипендия!, Индивидуальная программа профессионального развития, прозрачная лестница зарплаты, Уникальные для Екатеринбурга по своей сложности и разнообразию задачи: если вы устали от верстки и хочется ""поразмять"" голову - вам у нас будет интересно!, Офис в самом центре города (район ТРЦ Гринвич, 5 мин. от ст.Геологическая, Радищева - 8-е Марта). Рядом метро и остановки всех видов транспорта., Свободный график, но минимум 30 рабочих часов в неделю (офис открыт с 08:00 до 21:00)"|Наша компания - №1 в России по количеству внедрений SugarCRM. Эта платформа - самая популярная в мире CRM-система с открытым исходным кодом., Мы будем рады принять в свои ряды начинающего PHP-программиста, который хочет решать сложные, интересные и разнообразные задачи, абсолютно никак не связанные с версткой, но зато связанные с нетривиальной логикой, скоростью и нагрузками.|Среднее специальное|От 1 года|Что мы ждем от вас:, Знание PHP и понимание загадочных слов ООП, MVC, Опыт разработки на PHP от 6 месяцев (хорошие самостоятельно сделанные в рамках университетской программы работы также учитываются), Знание основ AJAX, JavaScript, Знание основ SQL запросов (для MySQL), Желание писать красивый код по стандартам компании, Получать удовольствие от создания приложений, которые приносят людям реальную пользу и экономят их рабочее время|17.10.2023 20:39:00|467|
148|https://joblab.ru/vac10778093.html|Аналитик|"ООО ""Ведисофт"""|Екатеринбург|50 000 — 130 000 руб.|Гибкий график|"Мы - не очень большая команда разработчиков из Екатеринбурга. Но это нам не помешало:, Стать первыми по количеству внедрения SugarCRM в России и продавать готовые модули для, этой системы по всему земному шару., Сделать больше всех в России интеграций между самыми разными CRM и самыми разными, Телефониями при помощи своего продукта ""Простые звонки"", Запустить онлайн сервис по обработке входящих звонков Телефонистка, Разработать крутейший программный телефон, который покупают по всему миру, Приглашаем в свою команду Аналитика., Что мы можем предложить взамен:, Гибкий график работы, Сплоченную команду профессионалов, Офис в центре города"|Руководство проектов по разработке CRM систем:, Участие в написании технических заданий по готовым бизнес и функциональным требованиям, Подготовка и сдача релизов, Обработка вопросов и обращений от заказчика по выполненным работам, Что нового для себя узнаешь:, Прокачаешь себя технически в работе баз данных, узнаешь какие задачи встают и как они решаются на высоконагруженных системах., Будешь на хорошем уровне понимать, как работают веб-приложения, какие сложности бывают при большом количестве пользователей, как с ними справляются., Разберешься в технических деталях CI / CD практик, Станешь экспертом в разработке CRM-систем|Высшее|От 1 года|От кандидата мы ждем:, Понимание и навыки написания SQL запросов, Умение логически мыслить и связно выражать свои мысли, Знание принципов работы веб-сайтов и веб-приложений|17.10.2023 20:39:00|158|
149|https://joblab.ru/vac3533060.html|Специалист по эксплуатации слаботочных систем|"ООО ""Видео Кордон"""|Ступино|от 50 000 руб.|Полный рабочий день||Проведение планового и аварийного техническое обслуживания слаботочных систем на объектах заказчика, диагностика типовых неисправностей в работе систем видеонаблюдения, СКУД и проведение их ремонта.|Среднее специальное|От 2 лет||17.10.2023 20:09:00|129|
150|https://joblab.ru/vac3548194.html|Инженер слаботочных систем|"ООО ""Видео Кордон"""|Ступино|от 80 000 руб.|Полный рабочий день||Обслуживание СКУД и видеонаблюдения.|Высшее|От 1 года|Аналогичный опыт работы|17.10.2023 20:09:00|160|
151|https://joblab.ru/vac3588413.html|Монтажник слаботочных систем|"ООО ""Видео Кордон"""|Ступино|от 60 000 руб.|Гибкий график||Проведение монтажных и пусконаладочных работ слаботочных систем на объектах заказчика, диагностика типовых неисправностей в работе слаботочных систем, их ремонт.|Среднее специальное|От 2 лет|Опыт работы и навыки проведения монтажных и пусконаладочных работ систем обязателен|17.10.2023 20:09:00|158|
152|https://joblab.ru/vac7750005.html|Системный администратор|"МБОУ ""СОШ №2"" г. Сергиев Посад"|Сергиев Посад|от 35 000 руб.|Гибкий график|Рабочее время: 4 часа в день (график корректируется по договоренности).|В школу требуется системный администратор (настройка компьютерной техники, установка программного обеспечения). , Предпочтение кандидатам с высшим техническим образованием (есть возможность по совмещению преподавать информатику или робототехнику).|Высшее|Не требуется||17.10.2023 19:37:00|498|
153|https://joblab.ru/vac660177.html|Мастер, инженер, техник по ремонту оргтехники и ПК|Леком|Красногорск|80 000 — 200 000 руб.|Полный рабочий день|Вакансия для увеличения обьема оказываемых услуг. Фирме 31 ujl под одним названием. Оформление по ТК. 5/2. С 9-00 до 18-00 или с 8-00 до 17-00. Работа в офисе и на выезде. Красногорск и Москва. Проездной. Оклад на испытательный срок и учебу технике и технологии ремонта. Зарплата зависит от выработки (без верхнего предела). Простая система подсчета зарплаты. Выплата 2 раза в месяц. Без задержек. Проездной. Постоянная учеба за счет фирмы., Для справок ИНН 5024017676.|Ремонт принтеров, МФУ, копировальной техники практически всех брендов в офисе и на выезде. Предоставляется автомобиль. Для ознакомления см. сайты . , , принтер.рф., Учеба на курсах повышения квалификации или самостоятельно.|Среднее специальное|От 1 года|Обязателен опыт по ремонту компьютеров, принтеров, оргтехники или работа сисадмином. Доучим на испытательном сроке. Требуется дисциплина, мобильность. Постоянно быть на связи. При приеме на работу должна быть готовность к постоянной учебе и сдаче экзаменов по технике, так как являемся официальным сервисным центром по 7 брендам (Canon, HP, Kyocera, Brother, OKI, Develop, OCE). На постоянную многолетнюю работу.|17.10.2023 19:14:00|1379|
154|https://joblab.ru/vac3659779.html|Инженер, техник, специалист по ремонту копировальной и IT техники|Леком|Красногорск|70 000 — 150 000 руб.|Полный рабочий день|Фирма - официальный гарантийный сервисный центр по 7 производителям. Фирме 31 год под одним названием. Испытательный срок 1 месяц. Работа 5 дней в неделю. С 9 до 18. Зарплата от выработки без верхнего предела. Простая система самостоятельного подсчета зарплаты. Выплата 2 раза в месяц. Без задержек. Предоставляется в пользование автомобиль, связь., Постоянная учеба и повышение квалификации., Для справок ИНН 5024017676.|Ремонт оргтехники (принтеров, МФУ, сканеров, шредеров) в стационаре и на выезде. Требуется постоянно изучать документацию и сдавать зачеты по технике. Изучение и применение программы учета ремонтов и заказов деталей ERP AVA., Оперативный выезд к клиенту на закрепленном автомобиле.|Среднее специальное|От 2 лет|Техническое образование обязательно. Обязателен опыт ремонта оргтехники. Сертификаты приветствуются. Желание и умение обучаться сейчас и постоянно в дальнейшем. Строгая дисциплина. Здоровье. Отсутствие вредных привычек. Готовность к выездам на вызовы по Красногорску, по Москве, по Московской области на автомобиле. Желательны права на управление автомобилем.|17.10.2023 19:14:00|3914|
155|https://joblab.ru/vac8827076.html|Специалист (менеджер) по тендерам|Леком|Москва|70 000 — 150 000 руб.|Полный рабочий день|Оформление по ТК. Работа 5 дней в неделю.Суббота, воскресенье-выходной. С 9-00 до 18-00 , Работа в офисе. Задача- не проигрывать конкурсы по нашим клиентам и выигрывать конкурсы по сторонним клиентам. Поиск тендеров по нашей тематике- поставка копировальной техники, картриджей, тонеров, услуг по аутсорсингу печати (долговременной аренды техники). Зарплата = оклад + премия за найденные и выигранные конкурсы (процент). Выплата 2 раза в месяц. Испытательный срок - 1 месяц (оклад). На постоянную многолетнюю работу., Ответ на вакансию на . или 8-916-687-0791|Поиск, подготовка и проведение тендеров, котировок, электронных торгов. Знание ФЗ 44 и 223 (именно знание, а не ознакомление). Практическая работа по выигрыванию конкурсов. Знания методик по выигрыванию конкурсов (методику для расчетов и исходные данные дают менеджеры). Знание площадок. Дисциплинированность, четкость, постоянно на связи. Ответственность за конечный результат. Безошибочная работа.|Высшее|От 2 лет|Желание и умение работать в напряженном режиме. Умение находить и анализировать тендеры по нашей тематике. Расчеты: идем-не идем.Отсутствие проигрышей по причине ошибок, допущенных при подаче документов. Знание ФЗ 44 и 223. Знание exel c формулами. Аналитичность. Дисциплина, быстрота и четкость в работе. Самостоятельная работа. Постоянно на связи., Cайты , , , принтер.рф, .|17.10.2023 19:14:00|122|
156|https://joblab.ru/vac11053379.html|Менеджер по тендерам|Леком|Красногорск|70 000 — 150 000 руб.|Полный рабочий день|Оформление по ТК. Работа 5 дней в неделю.Суббота, воскресенье-выходной. С 9-00 до 18-00 , Работа в офисе. Задача- не проигрывать конкурсы по нашим клиентам и выигрывать конкурсы по сторонним клиентам. Поиск тендеров по нашей тематике- поставка копировальной техники, картриджей, тонеров, услуг по аутсорсингу печати (долговременной аренды техники). Зарплата = оклад + премия за найденные и выигранные конкурсы (процент). Выплата 2 раза в месяц. Испытательный срок - 1 месяц (оклад). На постоянную многолетнюю работу., Ответ на вакансию на . или 8-916-687-0791|Поиск, подготовка и проведение тендеров, котировок, электронных торгов. Знание ФЗ 44 и 223 (именно знание, а не ознакомление). Практическая работа по выигрыванию конкурсов. Знания методик по выигрыванию конкурсов (методику для расчетов и исходные данные дают менеджеры). Знание площадок. Дисциплинированность, четкость, постоянно на связи. Ответственность за конечный результат. Безошибочная работа.|Высшее|От 2 лет|Желание и умение работать в напряженном режиме. Умение находить и анализировать тендеры по нашей тематике. Расчеты: идем-не идем.Отсутствие проигрышей по причине ошибок, допущенных при подаче документов. Знание ФЗ 44 и 223. Знание exel c формулами. Аналитичность. Дисциплина, быстрота и четкость в работе. Самостоятельная работа. Постоянно на связи., Cайты , , , принтер.рф, .|17.10.2023 19:14:00|100|
157|https://joblab.ru/vac11175995.html|Специалист call-центра|"ООО ""Группа Лоджик Старс"""|Москва|до 60 000 руб.|Полный рабочий день|Официальное оформление по ТК РФ, Система корпоративных бонусов, Бесплатное горячее питание (при работе в офисе), Комфортный офис в 10 минутах ходьбы от метро Алтуфьево, График работы офис/гибрид/удаленно|Прием звонков от пользователей и клиентов, регистрация обращений в автоматизированной системе Helpdesk, Обработка обращений, поступающих по электронной почте, Определение возможных причины инцидентов и удаленное проведение первичной диагностики, Уточнение информации по обращениям, Взаимодействие с заявителями по обращениям, Отчеты о результатах деятельности.|Высшее|От 1 года|Требования:, Будет плюсом опыт работы в HelpDesk, Опыт работы на первой линии поддержки, Внимательность к деталям, исполнительность, организованность, способность ориентироваться в сложных ситуациях, Отличные навыки устной и письменной речи, вежливость, коммуникабельность, ответственность, устойчивость к стрессам, Отсутствие аллергии на шиншилл и ящериц, которые уже живут у нас в офисе|17.10.2023 19:11:00|16|
158|https://joblab.ru/vac10489494.html|Инженер технической поддержки|"ООО ""Кадровый Метод"""|Москва|от 100 000 руб.|Полный рабочий день|Аккредитованная IT компания, График работы 5/2 с 9 до 18 ч., Испытательный срок 3 месяца, Оклад от 100 000 руб. + квартальная премия по результатам работы, за участие во внедрениях, за проводимые обучения, При необходимости, компания обеспечивает обучение сотрудника программному обеспечению в профильном учебном центре, Место работы: 10 минут пешком от М. Курская, Чкаловская.|Изучает требуемые проектные задачи клиентов, выдает рекомендации по их решению средствами САПР, находящимися в портфеле компании, Запрашивает у Заказчика все необходимые для подбора решения для проектирования исходные данные, Предоставляет клиентам компании, осуществляющим строительные и проектные работы, рекомендации по составлению проектной и рабочей документации средствами САПР: nanoCAD / AutoCAD / ModelStudio CS, Изучает новые технологии, релизы САПР, выпускаемые разработчиками программ, входящих в зону компетенции, Устанавливает причины неудовлетворенности Заказчиков совместной работой, анализирует претензии и принимает все меры по их решению и сохранению деловых связей, Осуществляет контроль своевременного устранения замечаний, поступивших от Заказчиков, Формирует базу данных с информацией о Заказчиках (представителях строительно-монтажных и проектных организаций), своевременно вносит в нее изменения., Ведет переписку с Заказчиками по вопросам, которые входят в его компетенцию, Участвует в совещаниях, показах, технических презентациях, проводимых для Заказчиков, Оформляет отчеты по итогам работы за месяц и передает их руководителю компании, Оказание первой линии технической поддержки: консультирование клиентов по установке и настройке ПО, решение вопросов связанных с стандартными ошибками, взаимодействие с технической поддержкой разработчиков ПО, Проведение обучений пользователей программного обеспечения, Прохождение обучения и сдача сертификационных экзаменов у разработчиков ПО|Высшее|От 2 лет|В компанию - один из лидеров продаж программного обеспечения от ведущих российских и мировых разработчиков и производителей оборудования требуется инженер технической поддержки. , ----------, Требования:, Высшее образование (ПГС), Опыт работы от 2-х лет, Приветствуется любое дополнительное образование, например курсы по САПР системам, Глубокое знание САПР систем (AutoCAD/NanoCAD - обязательно!), навыки работы в них, Опыт внедрения САПР будет плюсом, Общее понимание процесса проектирования по разделам ПГС, понимание особенностей оформления документации, Хорошие навыки составления и проведения презентаций (Power Point), Навыки проведения технических показов, Знание продуктов CSDev приветствуется.|17.10.2023 18:49:00|563|
159|https://joblab.ru/vac10777249.html|TeamLead PHP / Laravel|"ООО ""Кадровый Метод"""|Москва|от 200 000 руб.|Полный рабочий день|Удаленная работа, полная занятость, График 5/2, с 9 до 18 или с 10 до 19 ч., Оклад от 200 000 руб. и выше, Испытательный срок 3 месяца, Оформление по договоренности: возможно ИП, самозанятый, в штат - все обсуждается, Компания находится в Москве, работать возможно из любой точки мира.|Планирование и оценка задач по разработке (сроки), Фиксирование задач в Asana (совместно с project-менеджерами), правильное распределение нагрузки, Разработка новых проектов, поддержка текущих, Контроль качества кода, Помощь в написании тех. документации, чтобы мы в дальнейшем использовали готовые решения и эффективно развивались.|Высшее|От 5 лет|В компанию - крупнейший сервис прямого бронирования санаториев, пансионатов и отелей требуется PHP разработчик Laravel (Senior/Teamlead), ----------------------, Требования:, Высшее образование, Опыт работы от 5 лет, Хорошее знание Laravel - опыт работы обязателен.|17.10.2023 18:49:00|375|
160|https://joblab.ru/vac10817049.html|Менеджер по работе с клиентами.|"ООО ""ИНТЕЛСК"""|Гжель|до 40 000 руб.|Сменный график|Обучение, поддержка., Работа в офисе график 2/2 с 9 до 22., Испытательный срок месяц, далее оформление по ТК., Обучение и испытательный срок проходит в офисе п. Родники.|Входящие звонки - техническая поддержка, консультация по услугам и подключению., Составление заявок на вторую линию технической поддержки., Исходящий обзвон - уведомление, работа с абонентами.|Среднее|Не требуется|Грамотная и чистая речь., Логическое мышление., Уверенный пользователь ПК., Знание офисных программ., Желание развиваться., Умение решать конфликтные ситуации., Многозадачность., Вежливое общение и стрессоустойчивость.|17.10.2023 18:12:00|149|
161|https://joblab.ru/vac11057979.html|Специалист тех. поддержки (работа из дома)|"ООО ""Директ Кредит Центр"""|Новосибирск|25 000 — 28 000 руб.|Удаленная работа|Работа в крупной, стабильной компании, являющейся лидером в области комплексного POS-кредитования, Оформление по ТК РФ, Обучение с первого рабочего дня, которое Вам оплачивается (10 рабочих дней), Заработная плата складывается из почасовой ставки + премия, Удаленный формат работы, График работы сменный (обсуждается индивидуально с руководителем). Полная занятость, московское время, Молодой и дружный коллектив, Возможности реального профессионального роста (старший специалист, аналитик, разработчик и т.д.), Корпоративные подарки сотрудникам и детям.|Консультирование клиентов в чатах по вопросам нашего программного обеспечения, Обработка входящих обращений, звонков, писем, Чтение и интерпретация логов программного обеспечения, информирование о массовых сбоях и ошибках|Среднее|Не требуется|Опыт работы в технической поддержке или колл-центре (приветствуется, но не обязателен), Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК, Желание учиться и изучать новое на постоянной основе, Желание общаться с людьми и помогать им|17.10.2023 18:06:00|123|
